BRK	58	96	2
BRK	58	144	2
BRK	58	192	1
BRK	58	240	1
BRK	58	288	1
BRK	59	0	1
BRK	59	96	1
BRK	59	192	0
BRK	59	288	1
BRK	60	0	1
BRK	60	96	1
BRK	60	192	1
BRK	60	288	1
BRK	61	0	1
BRK	61	96	1
BRK	61	192	0
BRK	61	288	1

[OBSTACLE]
JMP	1	192	0
KIK	1	288	0
JMP	2	0	0
SLD	2	96	1
JMP	2	192	0
KIK	2	288	0
JMP	3	192	0
KIK	3	288	0
JMP	4	0	0
SLD	4	96	1
JMP	4	192	0
KIK	4	288	0
JMP	5	192	0
KIK	5	288	0
JMP	6	0	0
SLD	6	96	1
JMP	6	192	0
KIK	6	288	0
JMP	7	192	0
KIK	7	288	0
JMP	8	0	0
SLD	8	96	1
JMP	8	192	0
KIK	8	288	0
JMP	10	96	0
KIK	10	288	0
JMP	11	0	0
KIK	11	288	0
SLD	12	192	1
JMP	13	0	0
KIK	13	288	0
SLD	14	0	1
KIK	14	288	0
SLD	15	0	1
KIK	15	288	0
SLD	16	96	1
JMP	16	288	0
JMP	17	96	0
SLD	18	96	1
SLD	18	192	1
KIK	18	288	0
SLD	19	96	1
SLD	19	192	1
KIK	19	288	0
JMP	20	0	0
SLD	20	96	1
KIK	20	288	0
JMP	21	0	0
SLD	21	96	1
KIK	21	288	0
JMP	22	192	0
SLD	22	288	1
KIK	23	288	0
JMP	24	96	0
SLD	24	192	1
SLD	24	288	1
JMP	25	96	0
SLD	25	288	1
SLD	26	0	1
SLD	26	96	1
KIK	26	192	0
JMP	26	288	0
SLD	27	0	1
SLD	27	96	1
KIK	27	192	0
JMP	27	288	0
JMP	28	192	0
SLD	28	288	1
SLD	29	0	1
JMP	29	192	0
KIK	29	288	0
JMP	30	0	0
SLD	30	96	1
JMP	30	192	0
KIK	30	288	0
JMP	31	192	0
KIK	31	288	0
JMP	32	0	0
SLD	32	96	1
JMP	32	192	0
KIK	32	288	0
JMP	33	192	0
KIK	33	288	0
JMP	34	0	0
SLD	34	96	1
JMP	34	192	0
KIK	34	288	0
JMP	35	192	0
KIK	35	288	0
JMP	36	0	0
SLD	36	96	1
JMP	36	192	0
KIK	36	288	0
LTN	39	0	1
LTN	39	96	1
LTN	39	144	0
LTN	39	144	2
LTN	39	240	0
LTN	39	240	2
LTN	39	336	0
LTN	39	336	2
LTN	40	0	2
LTN	40	0	0
LTN	40	96	1
LTN	40	192	0
LTN	40	240	0
LTN	40	288	0
LTN	41	0	1
LTN	41	48	1
LTN	41	96	2
LTN	41	96	0
LTN	41	192	2
LTN	41	288	2
LTN	42	0	2
LTN	42	0	0
LTN	42	96	2
LTN	42	96	0
LTN	42	192	2
LTN	42	192	0
LTN	42	288	0
LTN	43	0	1
LTN	43	48	1
LTN	43	96	1
LTN	43	144	1
LTN	43	192	0
LTN	43	192	2
LTN	43	240	0
LTN	43	240	2
LTN	43	288	0
LTN	43	288	2
LTN	44	0	1
LTN	44	96	0
LTN	44	192	0
LTN	44	288	1
JMP	47	192	0
KIK	47	288	0
JMP	48	0	0
SLD	48	96	1
JMP	48	192	0
KIK	48	288	0
JMP	49	192	0
KIK	49	288	0
JMP	50	0	0
SLD	50	96	1
JMP	50	192	0
KIK	50	288	0
JMP	51	192	0
KIK	51	288	0
JMP	52	0	0
SLD	52	96	1
JMP	52	192	0
KIK	52	288	0
LTN	55	0	1
LTN	55	48	1
LTN	55	96	2
LTN	55	192	2
LTN	55	288	2
LTN	56	0	2
LTN	56	96	1
LTN	56	192	1
LTN	56	288	2
LTN	57	0	0
LTN	57	96	1
LTN	57	192	1
LTN	57	288	1
LTN	58	0	1
LTN	58	48	1
LTN	58	96	1
LTN	58	144	1
LTN	58	192	0
LTN	58	240	0
LTN	58	288	0
LTN	59	0	2
LTN	59	96	0
LTN	59	96	2
LTN	59	144	1
LTN	59	240	1
LTN	59	288	2
LTN	60	0	0
LTN	60	0	2
LTN	60	96	0
LTN	60	96	2
LTN	60	192	0
LTN	60	192	2
LTN	60	288	0
LTN	60	288	2
LTN	61	0	2
LTN	61	0	0
LTN	61	96	2
LTN	61	96	0
LTN	61	192	1
LTN	61	192	1
LTN	61	240	2
